frame,mar,ear,eyebrow_height,nose_to_chin,yaw,mouth_width_ratio,expression
500,0.0007991541927068899,0.21179824035306638,0.07239664116751517,0.1364721759344702,-8.494118513578849,0.4064063008205954,neutral
501,0.0010722809679240563,0.211555383486558,0.07211863169338549,0.13682816659156094,-8.5816992650985,0.4069789094483289,neutral
502,0.001469127886312949,0.20500800843931916,0.07225598525703508,0.13753710676329495,-9.21117394603932,0.4073310508477784,neutral
503,0.0007008643875893326,0.20544089708792995,0.07225661781158473,0.1374831624625299,-10.422922276769828,0.4067628888512995,neutral
504,0.0006633206717592154,0.20114818556816944,0.07260536575804898,0.137499487979938,-9.692181765207758,0.4056239077899366,neutral
505,0.0007139453777158717,0.1996009826359536,0.07268513775768096,0.13717101298546694,-10.72582061954004,0.40269939448514047,neutral
506,0.0003875731271329798,0.1978259967797823,0.07256843337658796,0.13668877334444485,-10.739411087419262,0.4007343598515014,neutral
507,0.0004933780905741937,0.20266825755114687,0.07280391374892381,0.13798428343467886,-10.393699409023286,0.4031491712890964,neutral
508,0.00048309199866258015,0.211853471940458,0.07187609231723391,0.13719452865682896,-10.638520177826207,0.40120020346304963,neutral
509,0.0005310652539819526,0.22667792666535963,0.07175317154807186,0.13924311699588743,-8.975218372325406,0.4080858360317854,neutral
510,0.0006853169297917833,0.2277165572092151,0.07232186840700613,0.14088481535969427,-9.62764821147856,0.40409542911032,neutral
511,0.0008574299282318266,0.2261354804618582,0.07217789900328933,0.14089690237071445,-9.90790732585199,0.40543915994753327,neutral
512,0.0005907740878653504,0.21915141695150822,0.07307263213073022,0.14104784989335423,-9.91044496335795,0.3973168637797426,neutral
513,0.00037935642306481486,0.21158527148153322,0.07291917894335115,0.14110447345966376,-9.920761370353823,0.40073861027493274,neutral
514,0.0006206261148980965,0.21187287200327015,0.07118613705085154,0.14126623411796851,-10.144397311879617,0.40242959803021394,neutral
515,0.0008334197423926007,0.20892204031565847,0.07089787310198922,0.14115145174712265,-10.486782323542315,0.40455064396429424,neutral
516,0.001235858797547862,0.20537643779970663,0.07125648412478204,0.14031596899402393,-11.840516199911507,0.3974997701382127,neutral
517,0.001798373285135062,0.20185923549678564,0.07141222192314252,0.13915949808767225,-11.631611510498017,0.4013363424751126,neutral
518,0.0013017229514486535,0.20443844461769514,0.07180265127860469,0.13953670481446653,-12.457213785405303,0.40353115104053494,neutral
519,0.002156338497854919,0.2058652253527262,0.07226127604074041,0.13943502112319256,-12.37201299381771,0.402264440860721,neutral
520,0.0023996475256368183,0.20735375017431085,0.07249081468981011,0.1394409495329256,-11.989494940201219,0.40139836416416397,neutral
521,0.0022557422666184073,0.21301355430520974,0.07303668035864744,0.13924555573221978,-10.188960892930938,0.40429618655946126,neutral
522,0.000333589129229167,0.22092344852420265,0.07236826153265466,0.1409031005307243,-10.127955381335777,0.4060680728812651,neutral
523,0.0007739691501268399,0.22841527908617631,0.0730856540848984,0.14196500677260337,-11.910032280161895,0.4052237433865138,neutral
524,0.000580485294730826,0.22787034192832004,0.07324569975724415,0.14308211399521067,-12.655901510601176,0.40012376141507605,neutral
525,0.0006975695800338075,0.2370301054004752,0.07381651001047866,0.143526456316219,-13.622220731615487,0.40609405169539226,neutral
526,0.002544396442661134,0.23695886609864647,0.0736265446668205,0.14306395901302324,-13.432162737722278,0.4014757597697376,neutral
527,0.0009309230494148204,0.2295698305684917,0.07258184881107232,0.14212168716682919,-12.709774470077397,0.4007495243959988,neutral
528,0.00048136592174705144,0.21916910601293635,0.0722647769367199,0.14111574531922183,-11.796130716596872,0.4009509662273618,neutral
529,0.0010243573315964164,0.21155554767585644,0.07175745980448237,0.14139559856492695,-11.185957503646742,0.39905936112772605,neutral
530,0.0019832823990276454,0.2063620034533756,0.07104910770374856,0.14053744956512276,-11.541913766900208,0.4085033509956881,neutral
531,0.0012789389781149806,0.21224266461059252,0.07031408121283288,0.1413001534955532,-12.717901022458546,0.40386992967058505,neutral
532,0.0034256566564903265,0.20465142221001978,0.07091703767784387,0.1400147488686202,-13.88077924159261,0.4023266450228327,neutral
533,0.001321159717435178,0.19897018701375907,0.07055027352325118,0.14077510393911824,-13.876514031703532,0.4042181653754102,neutral
534,0.002242808209612561,0.20599879745362823,0.07151192710994045,0.1405748605314461,-14.079605131501323,0.3975713509554528,neutral
535,0.0019274417027495688,0.20464260556818845,0.07267323092211744,0.14006434302842422,-12.740117313662095,0.40345398731626214,neutral
536,0.0009226927886234113,0.21690423841026868,0.07156350082398728,0.14108575889878783,-12.197224670268243,0.40857975664110663,neutral
537,0.0006115505947684519,0.22492661977068196,0.07204561964003775,0.14170554653540524,-12.70541743763236,0.4105634181821358,neutral
538,0.0008998248939120944,0.22174901785006534,0.07387323006746044,0.14299444361945354,-13.295933322805881,0.4024705638288575,neutral
539,0.001286639604339643,0.23603823737431476,0.07356403588713006,0.14323162504636183,-13.515827139081365,0.40991833523032384,neutral
540,0.000566418343068987,0.22674561336094223,0.07176251024171743,0.14310104641184165,-13.415241419894597,0.40692849235777606,neutral
541,0.002153687447640288,0.22948509135538556,0.07168201189948466,0.14253241411282047,-13.695323500072613,0.4081492165746802,neutral
542,0.001192426939114552,0.2306063200324323,0.07243722357148817,0.14259540574171553,-14.321846578264278,0.40799461778581014,neutral
543,0.0005299279744575708,0.22359573924929263,0.07239569437306581,0.14209450039268207,-14.151112722214528,0.40961708273676123,neutral
544,0.0004350957081513906,0.22260277863995157,0.07124142697960793,0.141975366829148,-13.037004452101032,0.4033328973169819,neutral
545,0.0014243327318492253,0.20787519481207195,0.07196661269146659,0.1411923668937906,-14.032098305376499,0.39528479468141886,neutral
546,0.0005914152808181869,0.2034424367547721,0.0714155022060431,0.14005122468216005,-13.835119819004603,0.40736556356765674,neutral
547,0.0012997448079241215,0.2024706623168643,0.07115305109351688,0.1390641604382607,-14.342175034249712,0.4091407779567659,neutral
548,0.0007242781685153076,0.20567516163899952,0.0702051602504707,0.1397254105617036,-13.60623964193411,0.4079814245523045,neutral
549,0.0008546082282679849,0.20239166277585888,0.06964131540374964,0.1393960975935089,-14.012734264510161,0.41155155651050784,neutral
550,0.0008633500447240241,0.20062542373122116,0.06960997307226449,0.13955011925828642,-13.60333419021959,0.4164583350916555,neutral
551,0.0012280386817022176,0.19648463452313591,0.06936283050532237,0.13860093094470627,-12.642224706122088,0.41799192181691275,neutral
552,0.00047843184688091525,0.19449099945131595,0.06911995926437799,0.13787684207127693,-13.002741050581765,0.420478222406118,neutral
553,0.0006687836083931292,0.19226420256880314,0.06983791705222298,0.1391111981153418,-13.823829605070268,0.4168727538032283,neutral
554,0.0015823075384623936,0.20050965590478512,0.0707035002053264,0.1387033818578246,-13.421736114711026,0.42110964656827155,neutral
555,0.0008498901747093212,0.20686063568356564,0.07271657551766783,0.13952577070323569,-12.786203107333634,0.4174672393697416,neutral
556,0.0008166398143021092,0.22435575675159156,0.07289924624869885,0.14156477107461693,-13.581213451325649,0.4127947752068658,neutral
557,4.865758648616076e-05,0.2281027755851778,0.07466307931788219,0.1431354282991637,-14.681676771512105,0.4201142204807079,neutral
558,0.0005127904329853823,0.23614304822540155,0.07388447170581254,0.14436403745233625,-13.699074571209975,0.41717863337269273,neutral
559,0.0004966959762184257,0.2338408405077502,0.07187582259880437,0.14405007062397235,-13.384028188534792,0.4241204414201986,neutral
560,0.0005295685933707411,0.22863959799597122,0.0714074573311626,0.1436355521238026,-12.928348427143382,0.4204759048321874,neutral
561,0.0004990522538446816,0.22560868048533225,0.07170609384965564,0.14413950391851504,-13.572664018098259,0.416726523289517,neutral
562,0.001079988032328493,0.2293030237198802,0.071712256186797,0.14434354121160858,-13.691412284270278,0.41549467998891043,neutral
563,0.0004310669199947781,0.22295236741616173,0.07154950672704527,0.14403262433445288,-13.745952906807366,0.41751690242021855,neutral
564,0.0004179022583523329,0.223210188497967,0.07173012841034278,0.14329243526865626,-14.232171768944363,0.4166188776793813,neutral
565,0.00038116838398425876,0.22698992129508402,0.07189092474091964,0.14423484479348217,-14.834449168011048,0.409912704346287,neutral
566,0.0012676374727161642,0.22510848245869616,0.07181706352677955,0.1438874717987016,-15.126400086729177,0.4127369699315566,head_turn
567,0.0017171870163700477,0.22675108250212003,0.0724750978067808,0.1449145641154521,-15.21133294531448,0.41206846348762305,head_turn
568,0.0010108863224176571,0.2259463970393847,0.07178346379731,0.14545165779066105,-13.958939788163592,0.42204347758046507,neutral
569,0.0021506095032138607,0.22016663981361878,0.07193170707461499,0.14495319702737466,-14.564216028300851,0.4177563208030678,neutral
570,0.0014439650061112627,0.22668648430609004,0.07188220398467489,0.14559989667875567,-14.634096120837878,0.42399868358792797,neutral
571,0.0030536427579549667,0.20727497957411872,0.07267644564927034,0.14483880510995772,-15.989876672248116,0.4158767233947763,head_turn
572,0.003127683535081894,0.21359892982370648,0.0716856429608174,0.14448344290202644,-14.326308637602542,0.42028001450184366,neutral
573,0.0015375731971199122,0.20907946847156783,0.07213629601277315,0.14350301145036706,-14.593623717464775,0.42011233452404684,neutral
574,0.001284625094751241,0.19179268912892258,0.0721725943859428,0.14321216670775896,-15.099805502905383,0.41838140086549985,head_turn
575,0.0010225603820503467,0.18159872298008103,0.07167362537168065,0.14348120539005904,-14.707429488112842,0.42832879129094537,neutral
576,0.0010221755536728267,0.18020580680873657,0.07074593976952277,0.14281065859443573,-14.098874599027786,0.42971577939616096,neutral
577,0.0011359638761054226,0.18010706832886625,0.07061719288044863,0.14264953920737455,-14.28580806475525,0.4316692715229203,neutral
578,0.0008912507872485567,0.1777244204340949,0.07059744094310938,0.14200111984971023,-14.556134356552791,0.4319327485983927,neutral
579,0.0009409716758558596,0.18081368898439734,0.07042654494573862,0.1417781229670985,-13.94106423700758,0.4364893863945525,neutral
580,0.000794708720321548,0.17810207389804186,0.07056401984056614,0.14175216946538755,-14.028692224262231,0.43800144799765245,neutral
581,0.0012829616552719897,0.17605981864469963,0.07023706379435458,0.14253160864135697,-14.60560503796719,0.437528268788193,neutral
582,0.0012028989008365117,0.18164793190257578,0.07074807623839154,0.14272634404681386,-15.04404781803814,0.4342475283728553,head_turn
583,0.001732426253345699,0.18290590996251052,0.07129423036894714,0.14301346475414453,-15.235650724347026,0.4343296936384841,head_turn
584,0.0009699303370559064,0.19132296524502654,0.07246054722298481,0.14310073869220408,-15.413528273367682,0.4304336744672058,head_turn
585,0.0018679345167438577,0.19019391243004846,0.07264392710561555,0.14377556311461592,-15.13199485383488,0.43453410628869943,head_turn
586,0.0023889271893170094,0.19750606457111405,0.07262177344209683,0.14538829942954867,-16.39114395657434,0.4137697094378218,head_turn
587,0.0018139447208962787,0.19634587320452918,0.07226045766264427,0.14577948675102745,-16.721569923962612,0.41501338352608685,head_turn
588,0.0009548343760178659,0.1979045375476298,0.0720809695432288,0.14478325422750135,-16.055310047627987,0.4210471331476814,head_turn
589,0.0011369768137994426,0.20198103314583613,0.07206033499511921,0.14436137658102774,-15.399674750636036,0.4191731046747013,head_turn
590,0.0005577131681294386,0.19349444621668427,0.0723088530122178,0.14474732586839326,-15.378635843958618,0.42237743071648937,head_turn
591,0.0029174830185177305,0.19128193917270717,0.07295071332367747,0.14392327757041645,-15.360389809425945,0.4325209893051121,head_turn
592,0.0027024153944806544,0.19837149951546434,0.07216274000957242,0.1435904957622206,-14.740658338370515,0.43294303362134806,neutral
593,0.0010530977099769097,0.2019036368067433,0.0733670163532679,0.14660836243074446,-16.114799460720267,0.4137640642590693,head_turn
594,0.002950271245353611,0.20778351460401795,0.07275663757651812,0.1464820366713315,-15.71521555925868,0.41173311289081677,head_turn
595,0.0016691564810975888,0.2128516012960739,0.07268463885476031,0.14691174442077776,-15.88035292818509,0.4193671214205161,head_turn
596,0.002076079764999266,0.20443721471017115,0.07270635275420993,0.14640777602643779,-14.967197360713463,0.4190364961509858,neutral
597,0.0008228975351522214,0.210066060591023,0.07270893977750303,0.14658204467497057,-15.317627237081508,0.4144528057095008,head_turn
598,0.0009675184935894655,0.20781394704900938,0.0720721939875118,0.14566054209583218,-15.73868672011685,0.4087129484700213,head_turn
599,0.003730614278503977,0.21324854249134276,0.07323773198249937,0.14707556440835412,-15.813108332681976,0.4108814748179208,head_turn
600,0.0027517771806254577,0.22270740929276314,0.07421118874979897,0.1476625692112897,-16.370894720371634,0.40998472494039095,head_turn
601,0.001688609609970013,0.22658150424437817,0.07463529643582704,0.1472848715420194,-16.320373932235604,0.41136878633845014,head_turn
602,0.0022386926985799335,0.21540214847474004,0.07387530335126313,0.1469018949062699,-15.839201411345309,0.4106606380707466,head_turn
603,0.0010708796292674455,0.22420795723651282,0.07229565618848299,0.14679317807364864,-15.57289198745398,0.4076621904832151,head_turn
604,0.00035855662140419004,0.2042860492660772,0.07240770437895834,0.14507040952395173,-14.797084813650327,0.4137782869145815,neutral
605,0.001071101195112202,0.19808583917319514,0.07317835805579859,0.14589772383915517,-16.222931860299166,0.4082031862132908,head_turn
606,0.001168565063031832,0.19701911721303422,0.0722772467939667,0.14453493045730353,-15.0224131931087,0.4224746221964016,head_turn
607,0.0006921770335318815,0.19375251844005903,0.0722657987629142,0.14388396170012155,-14.492639820967835,0.4299241957446562,neutral
608,0.0005166800935849753,0.18873076956013699,0.07224504341428532,0.1446230313554746,-14.733237545476648,0.42681379915092393,neutral
609,0.0013788246602768495,0.19302814603727222,0.07159055749385371,0.1446407920556846,-15.167068982082768,0.42875902896576634,head_turn
610,0.0013076057839185252,0.1936307819315239,0.07147891263141132,0.1441135037902295,-14.828914536635832,0.4271867993758043,neutral
611,0.0006535426248724676,0.20250371614401666,0.07260547481882818,0.14489823267028212,-14.694570797426765,0.4261045745032977,neutral
612,0.0012278603621501017,0.2140747714542434,0.07247867160454,0.14605222617527794,-14.563419929366042,0.42637605775273874,neutral
613,0.0008260153998232487,0.22586810650441577,0.07488792622003838,0.14788752849411024,-17.48300773866997,0.4112308343196302,head_turn
614,0.0009737589738155633,0.22066596392874877,0.0741373074697044,0.14606327494254734,-15.803079260565331,0.4199666404767072,head_turn
615,0.0021733076003028363,0.22499835940929178,0.07433477390526644,0.14690859017810937,-16.447602807312215,0.40885574035484346,head_turn
616,0.0014944872875350813,0.2185226944129118,0.07406889006610581,0.14668380966515562,-15.93939184366205,0.40940403459563685,head_turn
617,0.0005779981575347233,0.21329638058876005,0.07352164992044563,0.1454058037003489,-15.799458946718445,0.4058241867243424,head_turn
618,0.0008008061095210735,0.21578309867925127,0.07234493524694234,0.14613068585144207,-15.270059247446017,0.4092410147954647,head_turn
619,0.0012869494995610342,0.21253337237476821,0.072084553860243,0.14567954157991103,-15.527375413443153,0.4091971037130321,head_turn
620,0.002250225631281577,0.20839887245000008,0.07324829919542912,0.14567768043405233,-14.997062293694025,0.4179493732318865,neutral
621,0.0026086259991227293,0.21273675135697775,0.07199768964904067,0.14597211378719943,-15.517709967999997,0.41893419972286855,head_turn
622,0.0021261741021468164,0.20970223601514307,0.0730173904182289,0.14568779511961258,-15.83175769376328,0.41611007356757734,head_turn
623,0.0022284646457259635,0.2174090881704304,0.07194912664072643,0.14545289865628064,-15.980689175353804,0.41533383566238136,head_turn
624,0.002492118404984663,0.2101453589559958,0.07241596139747908,0.14569757837003205,-15.531350681433693,0.41682566056374504,head_turn
625,0.003023342538632938,0.19540256360016925,0.0736515967893035,0.14561653977450395,-15.712590359420238,0.41948556701984596,head_turn
626,0.0030365788858277686,0.18360040448173853,0.07536223179088931,0.14591777251038204,-15.897593771416652,0.4174663587261529,head_turn
627,0.002048390232201991,0.1935899693397244,0.0744684560299838,0.1446506706117274,-15.434045683793615,0.41383828913877635,head_turn
628,0.0022662134628243613,0.20499644200069422,0.07384983560573555,0.14673418433214874,-15.718545694341799,0.4147086337981897,head_turn
629,0.0025552941930438717,0.20468322859202762,0.0729140213296433,0.14584430264161358,-15.380593049695758,0.4192699418799995,head_turn
630,0.0017517655520027041,0.2091069077348298,0.07356421079385081,0.14677392813723056,-15.061902529116765,0.41921801961313604,head_turn
631,0.003248130631536782,0.20637326057025027,0.07330265606040419,0.14627247693699466,-14.844881204628198,0.4212510124356956,neutral
632,0.002426105757030469,0.21512556363032276,0.07326094239882848,0.14698854786153134,-15.476210506185737,0.4180887570912878,head_turn
633,0.003941478539254613,0.21241863291555035,0.0723725901441833,0.1469369091030692,-15.393259659429038,0.4165522173712537,head_turn
634,0.003291874929231497,0.20548347812633608,0.07285204995073605,0.14704437848782928,-15.09274250379752,0.41921119613974356,head_turn
635,0.00286158953632045,0.2048801147971453,0.07313223870814502,0.14572917262842194,-14.970875962711464,0.41528529906697204,neutral
636,0.0028266470094149452,0.21348496432491254,0.07266183180535685,0.14693877050317503,-15.940058197639129,0.41368368936871897,head_turn
637,0.002572841883089195,0.20435656290527,0.0725217612338821,0.14504691549676646,-14.991886049825506,0.41351833395555476,neutral
638,0.002078612020554605,0.19723676410994712,0.07221448808157489,0.14557347372764315,-15.609675832480601,0.41652448389568186,head_turn
639,0.002342858826687097,0.1917438448704507,0.07211593399558706,0.14635775058725353,-15.452076022254467,0.4155365064959942,head_turn
640,0.0018672163607399536,0.16682300465019517,0.07199390325411895,0.14535898879697037,-14.610102491391952,0.41985662716388394,neutral
641,0.001431166871804001,0.12972247070587622,0.07203646595374222,0.14366185515995725,-15.183863131471753,0.4214499114781886,head_turn
642,0.000864042068608791,0.08168157129534342,0.0742784495047615,0.1434656792614507,-13.917674324872417,0.4188258973779043,eyes_closed
643,0.001349500177166539,0.11284797950164792,0.07379651563415823,0.14288159489370642,-14.897685871047615,0.4086411419179111,eyes_closed
644,0.0021234586752418914,0.12331701237482758,0.07216442824042675,0.14366295740067633,-15.926018910917934,0.41244752538524565,head_turn
645,0.001117034697411933,0.14037591138265867,0.07236632153140869,0.14407958824690617,-15.775954780189608,0.41357472715643895,head_turn
646,0.0014708178213548619,0.1547787758637803,0.07163964816659338,0.14358766872005255,-14.739395305787934,0.41714521435704727,neutral
647,0.0020901787655872974,0.15986260561134294,0.0710318210495294,0.14394885441597183,-14.525867180406863,0.41785210394767286,neutral
648,0.0017881715415460834,0.16423729492119382,0.07180317934532164,0.14452653571490476,-14.311437772590322,0.41985986267291114,neutral
649,0.002171960468411372,0.16751010855769938,0.07126012137342876,0.14475395379011408,-14.47275972671796,0.4181301443792614,neutral
650,0.0022616513240145374,0.16964315410591221,0.07120921966060191,0.14506587303914434,-14.760166425963472,0.4167030243995021,neutral
651,0.0015607030242913806,0.17431190633203258,0.07080155215761072,0.14512172281503125,-15.417919450846785,0.4147272783403643,head_turn
652,0.0018092983836782988,0.17377843709901802,0.07058814564140921,0.14474150037187633,-15.291682772933568,0.41606672023017666,head_turn
653,0.0015137567129033065,0.17319835368468206,0.07079598488177817,0.14350202222516464,-15.168301537786299,0.4130317115910254,head_turn
654,0.003612470944295873,0.17388921726332315,0.07125326555209438,0.1442469536272229,-14.62085123212114,0.4100522244773844,neutral
655,0.0031384681718659557,0.1804239391905585,0.07242964353997954,0.14547288108272244,-13.763395780399645,0.41570063758318476,neutral
656,0.0020868142768470407,0.19036262347076421,0.07316699676388208,0.14451131525715002,-12.753543994629139,0.42099357181621494,neutral
657,0.0013040084670845704,0.20445639509800925,0.07363156543240283,0.14675601490292742,-12.73337561775502,0.4213162893397155,neutral
658,0.0011241300772984791,0.20978146914574702,0.07317058581127821,0.14655215333704918,-13.054622090722004,0.42018432728514044,neutral
659,0.002146327055926102,0.21181214052597547,0.07341910795772943,0.14610929149179458,-14.640757675757271,0.4066576796848139,neutral
660,0.0021305614899188325,0.20561498269293588,0.07347292627732611,0.146367960255239,-15.23416949818357,0.4103858307599093,head_turn
661,0.002109050808899952,0.21328592136110927,0.07324517023489654,0.1458858470951594,-14.954852652908539,0.41317330548644815,neutral
662,0.0022088580952673163,0.21059147228931183,0.07300840106160028,0.14597274717317404,-14.986432253075257,0.4094033733381541,neutral
663,0.0008509641766744218,0.2163434961007831,0.07268433660994963,0.14602224306520462,-14.705642071182845,0.4099283677516825,neutral
664,0.002029446974143513,0.2018042216453989,0.07241119998511429,0.14668597249198084,-13.935153105605366,0.4107173349082998,neutral
665,0.0011610870126978283,0.19684216768142662,0.07242501298117188,0.14570789584784302,-14.338674040154103,0.41283969778857343,neutral
666,0.0015864289642605477,0.19450870655312,0.07181753958061604,0.14575079116467207,-14.1733901801456,0.4129545649035702,neutral
667,0.0018491714805964662,0.18930166134785864,0.07163184122676144,0.1456249408669153,-14.738874226205393,0.41778703699580116,neutral
668,0.0031877857070883534,0.18815204539100377,0.07134635073881204,0.1456579031956509,-15.099907736384544,0.41790083204995,head_turn
669,0.003390077905847558,0.1880292421374055,0.07139166272189303,0.14570006688211912,-14.940240438210447,0.4180444792384427,neutral
670,0.003103564223931887,0.1905161486821293,0.07162924577840098,0.14624732600690843,-14.923556673446864,0.4168285808297254,neutral
671,0.002561630734653628,0.19933961759901592,0.0724641392898459,0.14634199437135986,-14.793156413934597,0.4137109468676727,neutral
672,0.0027598348199187077,0.20237592756389597,0.07227467125118649,0.14484239075096036,-14.487514393156417,0.41254585655931925,neutral
673,0.0018581098648086567,0.2028908606781289,0.07216285452355516,0.14607226541599344,-13.870880502385726,0.4126550983810238,neutral
674,0.0018795437732613185,0.19993452367113293,0.07243943531890662,0.14591128475774418,-13.274710232456377,0.4217604253220612,neutral
675,0.0015544091580649295,0.20146100246740006,0.0722907774137643,0.14587511924791027,-13.396551903913956,0.42172883502524866,neutral
676,0.001679916320600068,0.20090383027569686,0.07193577702405415,0.14576888520274034,-13.491983157397698,0.42374148523209876,neutral
677,0.0019307967349160762,0.20222382661648586,0.07213820540276983,0.14582575442149914,-13.4579489691962,0.4240326160993389,neutral
678,0.0019637714611849977,0.2071918503264308,0.07237405764436014,0.14620406428412333,-12.92913080057561,0.42038033721913265,neutral
679,0.000525871522566271,0.2254555549428869,0.07254187980977378,0.14647791930690504,-13.759941021310409,0.4219394851406813,neutral
680,0.002194632368250931,0.23545058529861998,0.07445502316463194,0.1496345681079699,-16.499132224781498,0.41427151242107624,head_turn
681,0.0011232381566131785,0.21808925017149638,0.07480287479339393,0.14863682741858392,-15.00643137836219,0.4202218623184747,head_turn
682,0.0011182118604061955,0.22529566195227355,0.07486676835734454,0.14871752131290028,-15.553948890764582,0.4191304102961415,head_turn
683,0.0010724265281466165,0.22429972108967286,0.0716551328545566,0.1476614165287553,-13.080824540079632,0.41914858373164265,neutral
684,0.001528743832481217,0.21682310381762146,0.07216221014639106,0.14732831691860446,-14.124619563200755,0.41848141359489366,neutral
685,0.00014978275194939695,0.19727154218898824,0.07209574059640472,0.1459590611035232,-14.46574723964164,0.41559652308629647,neutral
686,0.0021633132935382953,0.20113110074108953,0.07079758394944624,0.14548959965776337,-14.949055305924192,0.4080577709335418,neutral
687,0.0015464561512631525,0.19106051305858715,0.07143272580488083,0.14510114613733102,-14.00282421741352,0.41855017506435255,neutral
688,0.001713019702918217,0.18724421772522792,0.07152426165650115,0.14546868863520285,-13.767118953578821,0.4202232471123518,neutral
689,0.002518597869359409,0.18612452444339397,0.07164124815897795,0.1453584171576939,-14.547797112409354,0.4161966959811688,neutral
690,0.002529371705021121,0.18633109885813517,0.07128307400623453,0.1449028043430096,-14.298641489894624,0.41479560369717783,neutral
691,0.002681377442870364,0.18569274513312106,0.07121035353301944,0.1451814517661925,-14.687135321023648,0.41379904378857674,neutral
692,0.0028100899666005192,0.18513416354972173,0.07128096354150668,0.14529480503116302,-14.544832631071277,0.4159997077911785,neutral
693,0.0031513776739711067,0.18344463202990685,0.07120129874282137,0.14542695117311924,-14.512550063051195,0.41426008782288276,neutral
694,0.002291101176399901,0.1820128389641655,0.07122269436411462,0.14567690726153085,-14.235875526541824,0.41648433713764177,neutral
695,0.001910806498117951,0.18401513340340367,0.0711351578134252,0.14599835911868228,-14.402557246110677,0.4122598170308137,neutral
696,0.0022421851972009113,0.1841668757893073,0.07109967526425222,0.14586857530087052,-14.412170476224507,0.4136579087086328,neutral
697,0.0017098862594261482,0.1852747438569903,0.07108149542068445,0.14544427346005132,-14.383303063002767,0.41318273613719153,neutral
698,0.0021751141954783875,0.18402780394908153,0.07128695742420865,0.14615648661937602,-14.578850065254398,0.40950531639852705,neutral
699,0.0031187546175206887,0.19060484137538738,0.0711539986053406,0.14628329050342376,-14.463008786312356,0.4084527596037108,neutral
700,0.0027547791172563385,0.19390590207446498,0.07232293267270527,0.1457745544577659,-15.631943595475445,0.40085837082006565,head_turn
701,0.004646727836679642,0.20032311662224322,0.07238876566347831,0.14780745722307684,-14.51691570162635,0.40135704294380053,neutral
702,0.0025899822696172714,0.22422560234063893,0.0722510841553688,0.15211968975072834,-15.391110758842037,0.3950999552201098,head_turn
703,0.12177904561735194,0.22101142407666013,0.07277425999103804,0.16031901663299974,-13.951285644521157,0.3771500496484781,neutral
704,0.18188229862070757,0.2222511922956169,0.07211575678768171,0.1616486337517737,-16.692538465864462,0.3806937701845449,mouth_open
705,0.18999095326095403,0.21750000995736735,0.0742043971364909,0.16467351972077046,-16.57790424793149,0.3847705605853504,mouth_open
706,0.23897666660433808,0.22482388058600328,0.07309657511101553,0.1678086187347408,-16.294718976369932,0.38740968736166215,mouth_open
707,0.24730193740274717,0.2184052379689414,0.07427779828667562,0.16980647538791982,-14.525380642247427,0.3885871937237532,mouth_open
708,0.2465649425066959,0.2144196747953197,0.07473425393736259,0.16900525625686616,-12.095013499915577,0.3928636124168106,mouth_open
709,0.25062869972539176,0.22248079079689717,0.0753841075305693,0.16571541606545695,-10.234712077771913,0.38898362565373606,mouth_open
710,0.2570174573817445,0.21824739404536633,0.07461235859376444,0.16893046314784957,-7.231643461640301,0.39082515868049633,mouth_open
711,0.24436666861627446,0.21747423731327964,0.07444155662687994,0.16495674341621486,-8.654949481144993,0.38948253671149685,mouth_open
712,0.2342968913931955,0.21231279988724683,0.07447396353059432,0.16398715010685175,-8.220264034007545,0.3920088799452477,mouth_open
713,0.24348908481521597,0.2295063556275049,0.07431308615371238,0.1616976200406311,-9.371422376396264,0.3881992197617693,mouth_open
714,0.2284330970098012,0.22049157390999316,0.07454071311267739,0.16035588838007495,-8.886461429269087,0.37743495913659897,mouth_open
715,0.2152996572112745,0.2221603182081394,0.07492913420063346,0.16004756847185067,-7.259897205025272,0.3801237928433606,mouth_open
716,0.21765828029064732,0.21620233830838215,0.07443806486502949,0.15868858391798404,-7.741324043074049,0.3800526375904137,mouth_open
717,0.21117975952544146,0.2174799029598441,0.07505175939822309,0.15763617366211263,-7.949090531865569,0.3795212086086303,mouth_open
718,0.20908065450588795,0.21791583795260283,0.07443713602954591,0.15746487711171425,-8.446502715314333,0.38140134892084043,mouth_open
719,0.21033793531327824,0.21938779745412693,0.07526287148818987,0.1569301293740087,-8.691039316311205,0.3828922921319273,mouth_open
720,0.2049492342246805,0.22248514259289026,0.07589903952680753,0.1562606455167898,-8.371398523421016,0.3862676258282387,mouth_open
721,0.2035293698938932,0.2100919741626058,0.07638643457717187,0.15522033112785044,-9.07597129820834,0.38423685195148416,mouth_open
722,0.21111521139057862,0.21191974653622261,0.07587294614378289,0.15511807603661348,-8.95675450997044,0.38717646258963284,mouth_open
723,0.21032913835020361,0.21204329472062786,0.07591360278219027,0.15580779009259826,-9.526695162358914,0.38272613350240625,mouth_open
724,0.2116403562000333,0.20983729168891013,0.07597768105319477,0.15495951168672528,-8.714490880953674,0.38146473119658625,mouth_open
725,0.21926268317314693,0.21385363573271068,0.07572685876075821,0.15576407210269314,-8.973549025510373,0.38161455862601845,mouth_open
726,0.2161308002701702,0.2125989541099179,0.0752294673226528,0.15496945512646884,-8.398945138001492,0.38155759530913147,mouth_open
727,0.22087954855951017,0.20979963272662,0.07535510307240223,0.15472831181784014,-8.004779875399063,0.38602101449422777,mouth_open
